metric,indicator,demographic_category,demographic_value,date_type,date_value_start,date_value_end,value,unit,value_smoothed,description
Case,Total Cases,Citywide,,Daily,2022-07-01,NA,28138.18,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-02,NA,28148.84,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-03,NA,28157.34,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-04,NA,28164.4,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-05,NA,28197.09,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-06,NA,28227.48,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-07,NA,28256.14,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-08,NA,28281.49,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-09,NA,28296.76,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-10,NA,28310.88,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-11,NA,28342.85,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-12,NA,28371.23,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-13,NA,28396,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-14,NA,28422.79,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-15,NA,28441.51,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-16,NA,28455.34,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-17,NA,28467.01,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-18,NA,28501.29,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-19,NA,28529.8,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-20,NA,28555.73,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-21,NA,28578.34,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-22,NA,28599.66,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-23,NA,28611.33,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-24,NA,28622.42,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-25,NA,28648.49,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-26,NA,28672.83,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-27,NA,28697.31,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-28,NA,28721.22,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-29,NA,28739.94,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-30,NA,28749.02,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-07-31,NA,28757.52,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-01,NA,28784.88,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-02,NA,28805.62,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-03,NA,28829.39,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-04,NA,28850.7,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-05,NA,28866.69,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-06,NA,28877.78,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-07,NA,28887,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-08,NA,28911.77,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-09,NA,28933.81,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-10,NA,28952.68,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-11,NA,28967.8,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-12,NA,28981.63,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-13,NA,28987.1,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-14,NA,28996.61,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-15,NA,29015.62,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-16,NA,29035.35,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-17,NA,29056.09,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-18,NA,29070.93,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-19,NA,29083.6,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-20,NA,29093.68,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-21,NA,29101.89,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-22,NA,29121.05,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-23,NA,29134.88,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-24,NA,29150.15,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-25,NA,29167,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-26,NA,29180.68,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-27,NA,29188.46,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-28,NA,29195.66,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-29,NA,29214.09,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-30,NA,29230.23,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-08-31,NA,29246.93,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-01,NA,29261.05,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-02,NA,29275.16,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-03,NA,29281.93,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-04,NA,29290.14,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-05,NA,29295.33,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-06,NA,29316.07,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-07,NA,29336.52,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-08,NA,29352.8,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-09,NA,29367.2,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-10,NA,29375.7,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-11,NA,29380.59,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-12,NA,29401.91,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-13,NA,29423.08,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-14,NA,29444.54,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-15,NA,29461.25,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-16,NA,29477.24,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-17,NA,29484.87,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-18,NA,29494.96,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-19,NA,29520.02,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-20,NA,29545.94,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-21,NA,29566.54,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-22,NA,29586.56,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-23,NA,29603.41,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-24,NA,29612.2,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-25,NA,29620.26,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-26,NA,29644.03,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-27,NA,29666.06,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-28,NA,29690.26,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-29,NA,29710.43,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-09-30,NA,29726.27,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-01,NA,29734.91,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-02,NA,29743.55,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-03,NA,29764.87,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-04,NA,29779.42,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-05,NA,29795.98,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-06,NA,29812.4,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-07,NA,29826.8,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-08,NA,29832.28,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-09,NA,29838.33,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-10,NA,29849.13,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-11,NA,29862.81,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-12,NA,29879.52,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-13,NA,29893.2,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-14,NA,29905.44,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-15,NA,29913.8,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-16,NA,29919.56,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-17,NA,29935.26,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-18,NA,29950.67,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-19,NA,29960.9,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-20,NA,29972.99,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-21,NA,29983.8,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-22,NA,29988.41,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-23,NA,29992.29,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-24,NA,30004.68,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-25,NA,30015.34,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-26,NA,30027.73,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-27,NA,30036.94,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-28,NA,30046.59,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-29,NA,30052.5,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-30,NA,30057.83,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-10-31,NA,30071.22,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-01,NA,30083.32,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-02,NA,30096.57,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-03,NA,30106.65,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-04,NA,30115.44,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-05,NA,30120.48,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-06,NA,30126.68,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-07,NA,30138.63,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-08,NA,30148.14,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-09,NA,30158.07,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-10,NA,30167.58,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-11,NA,30174.93,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-12,NA,30180.83,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-13,NA,30184.72,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-14,NA,30194.08,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-15,NA,30201.28,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-16,NA,30211.65,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-17,NA,30219,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-18,NA,30227.35,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-19,NA,30232.11,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-20,NA,30236.71,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-21,NA,30248.24,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-22,NA,30259.62,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-23,NA,30267.11,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-24,NA,30270.42,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-25,NA,30279.92,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-26,NA,30287.99,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-27,NA,30298.79,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-28,NA,30319.1,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-29,NA,30337.68,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-11-30,NA,30356.12,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-01,NA,30373.4,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-02,NA,30387.37,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-03,NA,30394.14,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-04,NA,30402.64,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-05,NA,30423.67,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-06,NA,30441.96,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-07,NA,30458.81,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-08,NA,30478.25,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-09,NA,30496.26,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-10,NA,30505.33,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-11,NA,30515.13,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-12,NA,30533.27,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-13,NA,30553.15,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-14,NA,30572.31,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-15,NA,30589.16,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-16,NA,30605.72,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-17,NA,30618.83,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-18,NA,30632.66,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-19,NA,30652.1,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-20,NA,30670.1,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-21,NA,30692.72,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-22,NA,30711.01,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-23,NA,30725.27,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-24,NA,30733.62,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-25,NA,30739.38,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-26,NA,30752.92,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-27,NA,30775.53,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-28,NA,30797.14,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-29,NA,30818.46,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-30,NA,30840.64,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2022-12-31,NA,30852.88,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-01,NA,30859.5,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-02,NA,30873.76,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-03,NA,30899.69,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-04,NA,30922.88,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-05,NA,30945.2,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-06,NA,30963.5,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-07,NA,30973.43,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-08,NA,30981.79,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-09,NA,31000.08,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-10,NA,31016.5,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-11,NA,31033.49,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-12,NA,31046.89,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-13,NA,31060.72,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-14,NA,31068.35,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-15,NA,31076.13,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-16,NA,31085.35,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-17,NA,31100.76,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-18,NA,31116.17,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-19,NA,31127.4,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-20,NA,31137.2,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-21,NA,31143.97,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-22,NA,31151.6,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-23,NA,31165.28,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-24,NA,31176.81,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-25,NA,31188.04,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-26,NA,31198.7,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-27,NA,31209.5,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-28,NA,31213.53,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-29,NA,31218.14,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-30,NA,31231.1,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-01-31,NA,31242.2,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-01,NA,31253.57,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-02,NA,31267.54,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-03,NA,31275.32,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-04,NA,31280.51,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-05,NA,31286.99,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-06,NA,31297.22,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-07,NA,31307.59,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-08,NA,31320.4,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-09,NA,31330.63,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-10,NA,31341.29,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-11,NA,31345.32,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-12,NA,31349.79,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-13,NA,31360.73,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-14,NA,31368.8,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-15,NA,31377.58,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-16,NA,31386.23,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-17,NA,31393.14,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-18,NA,31397.46,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-19,NA,31403.22,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-20,NA,31408.98,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-21,NA,31418.78,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-22,NA,31426.12,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-23,NA,31431.74,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-24,NA,31436.78,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-25,NA,31439.81,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-26,NA,31443.69,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-27,NA,31450.9,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-02-28,NA,31455.94,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-03-01,NA,31459.97,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-03-02,NA,31464.87,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-03-03,NA,31469.33,"per 100,000 residents", ,NA
Case,Total Cases,Citywide,,Daily,2023-03-04,NA,31471.2,"per 100,000 residents", ,NA
